neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,days_since_last_review
0,1,0,0,0,1,0,0,160,7,46,1.06,1,254,19
0,0,1,0,0,0,1,0,195,2,0,0.72,1,0,277
0,0,0,1,0,1,0,0,150,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,63,5,2,0.05,1,0,185
0,1,0,0,0,1,0,0,175,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,83,3,31,0.73,1,0,142
0,1,0,0,0,1,0,0,80,5,4,0.1,2,269,271
0,0,1,0,0,1,0,0,200,2,39,1.14,1,19,42
0,1,0,0,0,1,0,0,95,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,90,3,4,0.09,1,290,246
0,0,1,0,0,1,0,0,225,2,31,0.7,1,160,29
0,1,0,0,0,0,1,0,62,6,18,0.51,1,4,29
0,0,1,0,0,0,1,0,49,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,90,1,0,0.72,1,0,277
0,0,0,1,0,0,1,0,37,4,42,0.98,1,228,1
0,1,0,0,0,0,1,0,50,2,42,1.33,2,244,226
0,1,0,0,0,0,1,0,75,3,17,0.49,3,355,29
0,1,0,0,0,1,0,0,120,2,0,0.72,1,0,277
0,1,0,0,0,1,0,0,195,3,39,0.94,1,54,25
0,1,0,0,0,1,0,0,200,7,3,0.08,1,216,187
0,1,0,0,0,1,0,0,160,2,35,0.9,1,8,64
0,1,0,0,0,1,0,0,115,3,43,1.03,1,0,1
0,0,0,1,0,1,0,0,150,3,0,0.72,1,220,277
0,1,0,0,0,1,0,0,70,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,100,2,17,0.39,1,0,24
0,0,1,0,0,1,0,0,120,2,2,0.05,1,0,414
0,0,1,0,0,1,0,0,199,4,10,0.26,1,0,64
0,1,0,0,0,1,0,0,185,5,0,0.72,1,0,277
0,0,1,0,0,1,0,0,179,2,27,0.63,1,8,15
0,0,1,0,0,0,1,0,80,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,225,4,0,0.72,1,0,277
0,0,1,0,0,1,0,0,166,2,8,0.39,1,3,50
0,1,0,0,0,0,1,0,70,4,0,0.72,1,0,277
0,0,1,0,0,0,1,0,63,1,0,0.72,2,0,277
0,0,1,0,0,0,1,0,39,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,80,5,0,0.72,1,0,277
0,1,0,0,0,1,0,0,110,3,19,0.44,3,0,21
0,0,1,0,0,0,1,0,75,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,125,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,125,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,85,4,17,0.55,1,0,78
0,1,0,0,0,1,0,0,135,3,21,0.56,1,15,190
0,0,0,1,0,1,0,0,100,3,27,0.63,1,107,315
0,0,1,0,0,0,1,0,99,2,5,0.11,3,252,279
1,0,0,0,0,0,1,0,34,5,17,0.4,2,313,38
0,0,0,1,0,1,0,0,89,3,54,1.26,1,331,19
0,1,0,0,0,1,0,0,115,2,9,0.27,1,1,575
0,0,1,0,0,1,0,0,200,2,0,0.72,1,0,277
0,1,0,0,0,1,0,0,135,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,200,4,25,0.58,1,6,43
0,0,1,0,0,0,1,0,50,3,2,0.05,1,5,294
0,0,1,0,0,1,0,0,199,4,15,0.38,1,0,661
0,1,0,0,0,1,0,0,99,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,120,3,10,0.7,2,244,7
0,0,0,1,0,0,1,0,100,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,60,3,10,0.23,1,0,187
0,1,0,0,0,0,1,0,90,4,0,0.72,1,0,277
0,0,1,0,0,1,0,0,199,2,5,0.12,2,177,67
0,0,1,0,0,1,0,0,260,3,38,0.94,1,296,6
0,1,0,0,0,1,0,0,200,6,0,0.72,1,0,277
0,1,0,0,0,1,0,0,219,2,0,0.72,2,0,277
0,0,1,0,0,1,0,0,107,3,19,0.44,1,72,15
0,1,0,0,0,0,1,0,50,7,0,0.72,1,0,277
0,0,0,1,0,1,0,0,130,3,39,0.89,1,331,8
0,1,0,0,0,1,0,0,80,2,18,0.42,1,0,42
0,1,0,0,0,0,1,0,63,3,15,0.35,1,0,295
0,1,0,0,0,0,1,0,160,2,5,0.12,2,0,464
0,1,0,0,0,0,1,0,63,2,22,0.51,1,48,55
0,0,1,0,0,1,0,0,150,7,0,0.72,1,0,277
0,0,0,1,0,1,0,0,100,4,11,0.31,1,15,174
0,0,1,0,0,1,0,0,190,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,150,7,0,0.72,1,0,277
0,0,0,1,0,0,1,0,75,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,60,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,115,5,24,0.56,2,179,50
0,1,0,0,0,0,1,0,70,1,5,0.14,2,0,364
0,0,0,1,0,0,1,0,89,2,53,1.33,1,39,8
0,1,0,0,0,1,0,0,130,5,0,0.72,1,0,277
0,0,0,1,0,1,0,0,120,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,95,7,0,0.72,1,0,277
0,0,1,0,0,0,1,0,95,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,160,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,80,2,9,0.41,1,0,609
0,1,0,0,0,1,0,0,125,3,42,0.98,1,226,6
0,1,0,0,0,1,0,0,220,2,26,0.61,1,8,8
0,1,0,0,0,1,0,0,160,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,90,3,28,0.65,2,0,575
0,0,1,0,0,0,1,0,224,3,0,0.72,1,3,277
0,0,1,0,0,0,1,0,100,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,47,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,139,1,0,0.72,1,0,277
0,0,0,1,0,0,1,0,68,3,6,0.14,1,0,639
0,1,0,0,0,1,0,0,110,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,112,4,13,0.3,1,0,122
0,0,1,0,0,0,1,0,85,3,32,0.9,2,0,191
0,0,1,0,0,0,1,0,55,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,55,4,47,1.09,1,304,5
0,1,0,0,0,1,0,0,160,3,52,1.2,1,291,9
0,1,0,0,0,1,0,0,70,2,1,0.33,1,0,89
0,1,0,0,0,1,0,0,90,7,0,0.72,1,0,277
0,0,1,0,0,0,1,0,58,10,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,6,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,7,0,0.72,1,0,277
0,1,0,0,0,1,0,0,109,4,4,0.09,1,0,188
0,0,1,0,0,0,1,0,101,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,65,2,0,0.72,1,0,277
0,1,0,0,0,1,0,0,113,7,38,0.94,1,355,45
0,1,0,0,0,1,0,0,150,8,0,0.72,1,0,277
0,0,1,0,0,0,1,0,135,2,10,0.23,2,339,7
0,1,0,0,0,1,0,0,175,1,11,0.36,2,37,57
0,1,0,0,0,1,0,0,300,2,51,2.06,1,297,8
0,0,0,1,0,0,1,0,40,1,0,0.72,1,0,277
1,0,0,0,0,1,0,0,85,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,135,4,0,0.72,1,0,277
0,1,0,0,0,1,0,0,200,3,3,0.42,1,0,64
0,0,1,0,0,0,1,0,200,1,16,0.83,2,365,47
0,1,0,0,0,1,0,0,120,5,4,0.12,1,0,590
0,0,1,0,0,0,1,0,100,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,84,1,0,0.72,1,0,277
0,0,0,1,0,1,0,0,200,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,195,3,19,0.43,1,34,17
0,0,1,0,0,0,1,0,37,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,70,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,95,7,5,0.12,1,59,3
0,0,1,0,0,0,1,0,120,5,0,0.72,1,8,277
0,1,0,0,0,1,0,0,250,1,11,0.32,3,365,252
0,0,1,0,0,0,1,0,140,1,5,0.12,1,0,419
0,0,0,1,0,1,0,0,99,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,70,7,2,0.05,1,0,359
0,1,0,0,0,1,0,0,140,7,0,0.72,1,0,277
0,0,1,0,0,1,0,0,149,7,13,0.33,1,0,461
0,1,0,0,0,0,1,0,50,7,11,0.26,1,0,57
0,0,1,0,0,1,0,0,195,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,260,4,15,0.35,1,34,266
0,0,1,0,0,1,0,0,250,3,3,0.08,1,16,35
0,1,0,0,0,1,0,0,325,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,75,3,5,0.12,1,365,552
0,1,0,0,0,0,1,0,100,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,45,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,89,1,19,0.44,3,0,185
0,0,1,0,0,1,0,0,175,4,0,0.72,1,0,277
0,0,1,0,0,1,0,0,102,5,20,0.52,2,18,351
0,0,1,0,0,1,0,0,250,4,0,0.72,1,0,277
0,0,1,0,0,0,1,0,120,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,63,3,6,2.77,1,60,8
0,0,1,0,0,1,0,0,140,5,0,0.72,1,0,277
0,0,0,1,0,1,0,0,65,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,46,2,18,0.42,1,0,72
0,1,0,0,0,0,1,0,65,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,4,13,0.32,1,35,273
0,0,1,0,0,1,0,0,300,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,70,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,240,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,180,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,130,4,52,1.2,1,321,7
0,0,0,1,0,0,1,0,90,1,54,1.26,1,180,50
0,0,1,0,0,1,0,0,188,3,0,0.72,1,0,277
0,1,0,0,0,0,1,0,75,1,0,0.72,3,0,277
0,0,1,0,0,0,1,0,88,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,65,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,129,3,6,0.14,1,0,55
0,0,0,1,0,1,0,0,125,8,0,0.72,1,0,277
0,1,0,0,0,1,0,0,100,3,1,0.05,2,0,552
0,1,0,0,0,1,0,0,205,7,2,0.19,1,0,188
0,0,1,0,0,1,0,0,195,4,48,1.19,2,280,19
0,0,1,0,0,1,0,0,180,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,140,5,7,0.16,1,0,413
0,0,1,0,0,0,1,0,200,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,125,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,62,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,144,2,30,0.8,1,0,92
0,1,0,0,0,0,1,0,90,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,60,1,17,0.4,1,205,638
0,0,1,0,0,0,1,0,124,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,55,4,8,0.19,1,173,194
0,0,1,0,0,1,0,0,139,3,26,0.6,1,0,529
0,0,1,0,0,0,1,0,300,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,110,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,3,0,0.72,1,0,277
0,0,0,1,0,1,0,0,225,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,30,3,3,0.1,1,0,567
0,1,0,0,0,0,1,0,60,5,0,0.72,1,0,277
0,1,0,0,0,1,0,0,330,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,75,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,100,2,42,1.02,1,0,111
0,0,1,0,0,0,1,0,110,5,0,0.72,1,0,277
0,0,1,0,0,1,0,0,150,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,90,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,85,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,150,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,145,2,51,1.19,1,139,23
0,0,1,0,0,0,1,0,77,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,200,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,60,3,4,0.13,1,0,325
0,0,1,0,0,1,0,0,230,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,79,7,0,0.72,1,0,277
0,0,1,0,0,0,1,0,165,7,4,0.12,2,0,559
0,0,1,0,0,0,1,0,63,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,170,2,6,0.32,1,0,218
0,1,0,0,0,1,0,0,185,2,24,0.56,1,365,14
0,0,1,0,0,0,1,0,150,3,0,0.72,1,0,277
0,0,1,0,0,0,1,0,60,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,125,6,5,0.16,1,1,188
0,0,1,0,0,0,0,1,60,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,75,1,2,0.21,2,0,187
0,1,0,0,0,1,0,0,80,2,4,0.17,1,0,407
0,0,0,1,0,0,1,0,30,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,80,1,28,0.72,1,364,246
0,0,1,0,0,1,0,0,125,7,4,0.17,1,1,77
0,1,0,0,0,0,1,0,70,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,65,5,10,0.49,1,3,65
0,1,0,0,0,1,0,0,160,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,150,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,85,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,100,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,140,2,5,0.12,1,0,553
0,1,0,0,0,0,1,0,69,2,0,0.72,1,0,277
0,0,0,1,0,1,0,0,123,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,300,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,197,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,120,2,9,0.23,2,365,90
0,1,0,0,0,1,0,0,119,5,13,0.3,1,3,19
0,1,0,0,0,0,1,0,39,10,2,0.28,1,0,175
0,1,0,0,0,1,0,0,130,4,0,0.72,1,0,277
0,0,1,0,0,1,0,0,225,4,7,0.19,1,0,228
0,1,0,0,0,1,0,0,206,1,35,0.81,2,365,188
0,0,1,0,0,1,0,0,120,5,52,1.29,2,323,7
0,0,1,0,0,1,0,0,275,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,290,2,55,1.37,1,0,14
0,0,1,0,0,1,0,0,300,3,0,0.72,1,0,277
0,0,1,0,0,0,1,0,80,2,23,0.54,3,362,18
0,1,0,0,0,0,1,0,50,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,210,1,0,0.72,1,0,277
1,0,0,0,0,0,1,0,64,3,36,0.84,1,1,44
0,0,1,0,0,0,1,0,90,3,40,0.94,1,0,253
0,0,1,0,0,1,0,0,139,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,95,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,90,5,4,0.09,1,0,382
0,1,0,0,0,0,1,0,85,2,37,0.95,2,334,43
0,0,1,0,0,0,1,0,200,3,0,0.72,1,0,277
0,0,1,0,0,0,1,0,175,3,55,2.95,1,26,18
0,0,1,0,0,1,0,0,80,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,275,10,0,0.72,1,0,277
0,0,1,0,0,0,1,0,150,4,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,270,4,8,0.19,1,0,454
0,1,0,0,0,1,0,0,170,2,17,0.44,2,270,71
0,1,0,0,0,1,0,0,185,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,101,3,4,0.15,2,345,9
0,0,1,0,0,0,1,0,85,4,0,0.72,2,0,277
0,0,1,0,0,0,1,0,325,1,0,0.72,3,360,277
0,1,0,0,0,0,1,0,69,3,0,0.72,3,0,277
0,0,1,0,0,1,0,0,100,5,13,0.35,1,0,504
0,0,1,0,0,1,0,0,200,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,50,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,59,3,0,0.72,3,0,277
0,0,1,0,0,1,0,0,100,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,90,6,2,0.16,1,331,342
0,0,1,0,0,1,0,0,180,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,149,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,85,7,0,0.72,1,0,277
0,0,1,0,0,0,1,0,67,4,0,0.72,1,0,277
0,0,1,0,0,0,1,0,94,2,3,0.07,1,0,146
0,1,0,0,0,0,1,0,80,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,115,2,0,0.72,2,121,277
0,0,0,1,0,0,1,0,65,1,2,0.05,2,0,331
0,0,1,0,0,0,1,0,60,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,120,7,0,0.72,1,0,277
0,1,0,0,0,1,0,0,160,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,135,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,225,2,29,0.68,1,176,72
0,1,0,0,0,0,1,0,35,7,9,0.39,3,326,49
0,0,1,0,0,0,1,0,140,2,16,0.47,1,0,463
0,1,0,0,0,0,1,0,35,3,19,0.47,3,272,289
0,1,0,0,0,1,0,0,125,2,7,0.19,1,0,211
0,0,1,0,0,1,0,0,180,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,120,9,0,0.72,1,0,277
0,1,0,0,0,0,1,0,68,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,152,3,16,0.37,1,0,35
0,0,1,0,0,1,0,0,250,7,20,0.47,1,13,56
0,0,1,0,0,1,0,0,200,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,45,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,180,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,220,2,25,0.65,1,5,188
0,1,0,0,0,1,0,0,178,2,12,0.56,1,0,211
0,1,0,0,0,1,0,0,124,2,20,0.49,1,0,37
0,1,0,0,0,0,1,0,55,3,0,0.72,2,0,277
0,0,0,1,0,1,0,0,250,7,5,0.13,2,363,41
0,1,0,0,0,1,0,0,180,7,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,180,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,65,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,60,3,8,0.58,1,296,148
0,1,0,0,0,0,1,0,50,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,55,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,85,7,3,0.14,1,0,187
0,0,1,0,0,0,1,0,125,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,146,2,26,0.6,1,30,396
0,1,0,0,0,1,0,0,159,3,6,0.15,2,0,22
0,1,0,0,0,0,1,0,40,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,100,1,15,0.35,1,0,560
0,1,0,0,0,0,1,0,40,2,0,0.72,1,0,277
0,1,0,0,0,1,0,0,175,2,16,0.37,1,364,30
0,0,1,0,0,0,1,0,90,5,5,0.12,2,0,553
0,1,0,0,0,1,0,0,130,2,45,1.05,1,58,8
0,1,0,0,0,1,0,0,100,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,1,11,0.26,1,0,416
0,1,0,0,0,0,1,0,30,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,2,0,0.72,1,0,277
0,1,0,0,0,1,0,0,150,2,21,0.82,1,11,78
0,0,1,0,0,0,1,0,50,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,140,4,0,0.72,1,0,277
0,0,0,1,0,0,1,0,59,1,0,0.72,1,0,277
0,0,0,1,0,0,0,1,25,10,0,0.72,1,0,277
0,0,1,0,0,0,1,0,66,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,102,1,30,0.7,3,10,315
0,0,1,0,0,0,1,0,85,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,76,1,25,0.58,3,141,7
0,1,0,0,0,0,0,1,75,1,2,0.19,1,318,93
0,0,1,0,0,1,0,0,135,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,50,10,0,0.72,1,0,277
0,0,1,0,0,1,0,0,199,10,0,0.72,1,0,277
0,0,0,1,0,1,0,0,189,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,65,2,5,0.14,2,0,442
0,0,1,0,0,1,0,0,130,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,225,3,5,0.53,1,0,13
0,0,1,0,0,1,0,0,97,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,250,7,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,4,10,0.25,1,0,306
0,0,1,0,0,1,0,0,139,7,0,0.72,1,0,277
0,0,0,1,0,1,0,0,250,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,110,5,9,0.22,1,0,623
0,1,0,0,0,0,1,0,30,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,2,0,0.72,2,0,277
0,1,0,0,0,1,0,0,115,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,139,2,11,0.27,1,49,36
0,0,1,0,0,0,1,0,170,5,7,0.56,1,6,70
0,0,1,0,0,0,1,0,75,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,100,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,199,10,0,0.72,1,0,277
0,0,0,1,0,1,0,0,99,5,15,0.43,1,0,402
0,0,0,1,0,0,1,0,55,10,0,0.72,1,0,277
0,0,1,0,0,1,0,0,150,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,25,1,7,0.19,2,8,314
0,1,0,0,0,0,1,0,90,2,45,1.15,2,245,13
0,0,1,0,0,1,0,0,120,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,70,1,7,0.23,2,0,460
0,0,1,0,0,0,1,0,100,4,0,0.72,1,0,277
0,1,0,0,0,1,0,0,115,4,38,0.89,1,0,187
0,0,1,0,0,1,0,0,150,1,48,1.26,3,321,7
0,1,0,0,0,0,1,0,105,5,7,0.16,2,212,18
0,1,0,0,0,0,1,0,65,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,140,4,12,0.29,1,0,610
0,0,0,1,0,0,1,0,95,2,55,1.28,3,244,16
0,0,0,1,0,0,1,0,70,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,154,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,45,1,4,0.09,1,0,553
0,0,1,0,0,0,1,0,129,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,105,3,4,0.09,1,0,405
0,0,0,1,0,0,1,0,88,5,0,0.72,1,0,277
0,0,1,0,0,1,0,0,170,3,35,0.82,2,0,74
0,0,0,1,0,1,0,0,105,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,125,2,31,0.72,1,14,26
0,0,1,0,0,1,0,0,150,6,0,0.72,1,0,277
0,0,1,0,0,1,0,0,120,5,0,0.72,1,0,277
0,1,0,0,0,1,0,0,96,2,17,0.4,1,0,187
0,1,0,0,0,0,1,0,50,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,75,10,17,0.46,1,128,19
1,0,0,0,0,0,1,0,51,2,36,0.96,1,364,61
0,1,0,0,0,0,1,0,60,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,75,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,45,2,6,0.5,2,64,21
0,0,1,0,0,1,0,0,55,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,100,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,78,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,59,2,41,0.96,1,301,252
0,0,1,0,0,1,0,0,148,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,125,6,0,0.72,1,0,277
0,1,0,0,0,1,0,0,155,2,24,0.57,1,0,552
0,0,0,1,0,0,1,0,55,2,42,1.04,1,118,19
0,0,1,0,0,1,0,0,196,1,0,0.72,3,0,277
0,0,1,0,0,1,0,0,150,3,0,0.72,1,0,277
0,0,1,0,0,0,1,0,102,1,49,1.7,1,134,14
0,1,0,0,0,0,1,0,30,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,115,4,0,0.72,3,249,277
0,0,1,0,0,1,0,0,129,3,0,0.72,1,0,277
0,0,1,0,0,0,1,0,90,4,0,0.72,1,0,277
0,0,1,0,0,1,0,0,120,5,15,0.61,1,0,567
0,0,1,0,0,1,0,0,146,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,70,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,3,28,0.65,1,3,35
0,0,1,0,0,1,0,0,150,3,0,0.72,1,0,277
0,1,0,0,0,0,1,0,42,10,0,0.72,1,0,277
0,1,0,0,0,0,1,0,110,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,80,5,0,0.72,1,0,277
0,0,1,0,0,0,1,0,79,3,0,0.72,1,0,277
0,0,1,0,0,0,1,0,169,4,0,0.72,3,89,277
0,0,1,0,0,1,0,0,98,7,6,0.14,1,0,224
0,1,0,0,0,0,1,0,45,2,0,0.72,1,0,277
0,0,0,1,0,0,1,0,70,4,4,0.1,1,25,323
0,0,1,0,0,0,1,0,90,8,0,0.72,1,0,277
0,1,0,0,0,0,1,0,65,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,67,2,12,0.59,1,332,184
0,0,0,1,0,1,0,0,90,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,55,3,58,1.76,1,0,15
0,0,1,0,0,0,1,0,90,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,117,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,43,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,61,2,20,0.57,1,0,39
0,0,1,0,0,0,1,0,190,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,249,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,125,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,175,3,12,0.28,1,0,36
0,0,1,0,0,1,0,0,179,7,0,0.72,1,0,277
0,1,0,0,0,1,0,0,90,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,60,3,0,0.72,2,0,277
0,1,0,0,0,1,0,0,200,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,55,1,18,0.49,1,65,191
0,0,1,0,0,1,0,0,125,9,0,0.72,1,0,277
0,0,1,0,0,0,1,0,45,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,315,2,29,1.31,1,177,13
0,1,0,0,0,0,1,0,37,1,0,0.72,1,0,277
